ticker,pub_date,headline,vader_pos,vader_neg,vader_neu,vader_label,drob_pos,drob_neg,drob_neu,drob_label,deb_pos,deb_neg,deb_neu,deb_label
AAPL,2021-07-20,Can Apple’s AirTags Find Lost Pets?,0.0,0.315,0.685,Negative,0.00012863292,0.9997968,7.456562e-05,Positive,0.2119923,0.10548285,0.6825249,Neutral
AAPL,2021-07-14,Why You Should Care About Your Right to Repair Gadgets,0.262,0.0,0.738,Positive,7.1474635e-05,0.9998641,6.434899e-05,Positive,0.021179846,0.052260928,0.92655915,Neutral
AAPL,2021-07-05,American Internet Giants Hit Back at Hong Kong Doxxing Law,0.0,0.0,1.0,Neutral,0.99665403,0.002366694,0.0009792191,Positive,0.019857343,0.46503004,0.51511264,Neutral
AAPL,2021-07-20,Apple delays its return to office as the Delta variant surges.,0.0,0.0,1.0,Neutral,0.13410518,0.8653013,0.00059356116,Positive,0.09395366,0.46827137,0.43777502,Negative
AAPL,2021-06-22,"Tech Giants, Fearful of Proposals to Curb Them, Blitz Washington With Lobbying",0.0,0.31,0.69,Negative,0.98348904,0.015145706,0.0013652731,Positive,0.77020687,0.07530791,0.15448524,Positive
AAPL,2021-06-29,Boom Times for Lawyers as Washington Pursues Big Tech,0.0,0.0,1.0,Neutral,0.00010055778,0.9997031,0.00019634706,Negative,0.871675,0.0055557857,0.122769214,Positive
AAPL,2021-06-23,House Lawmakers Are Considering 6 Bills Aimed at Big Tech,0.0,0.0,1.0,Neutral,8.3937855e-05,0.99982953,8.644364e-05,Negative,0.16071859,0.014605036,0.8246764,Neutral
AAPL,2021-06-12,Bitcoin and Encryption: A Race Between Criminals and the F.B.I.,0.0,0.316,0.684,Negative,6.544063e-05,0.99987686,5.7646117e-05,Positive,0.032577284,0.7307281,0.23669456,Negative
AAPL,2021-06-14,"Justice Dept. Will Toughen Rules for Seizing Lawmakers’ Data, Garland Says",0.333,0.0,0.667,Positive,0.18835019,0.789187,0.022462765,Positive,0.092139,0.38355458,0.5243065,Neutral
AAPL,2021-06-10,Meet Big Tech’s Tormenter in Chief,0.0,0.0,1.0,Neutral,6.871717e-05,0.99987864,5.2643987e-05,Positive,0.75112617,0.07238933,0.17648448,Positive
AAPL,2021-06-11,"In Leak Investigation, Tech Giants Are Caught Between Courts and Customers",0.0,0.194,0.806,Negative,0.00022684479,0.9997086,6.448745e-05,Positive,0.011577744,0.70252514,0.28589714,Negative
AAPL,2021-06-08,The Debate Over Hacking Ransomware Hackers,0.0,0.0,1.0,Neutral,7.820083e-05,0.9998605,6.121836e-05,Positive,0.006251664,0.5929154,0.40083295,Negative
AAPL,2021-06-07,Why All the Fury at Apple?,0.0,0.425,0.575,Negative,7.218045e-05,0.9998746,5.322065e-05,Positive,0.07761635,0.3239044,0.5984793,Neutral
AAPL,2021-06-29,Apple’s Strategy Bends the World,0.0,0.0,1.0,Neutral,0.0041631246,0.07958985,0.916247,Neutral,0.962932,0.0056939535,0.031374007,Positive
AAPL,2021-10-15,Cybersecurity Experts Sound Alarm on Apple and E.U. Phone Scanning Plans,0.0,0.194,0.806,Negative,0.00010138165,0.9997117,0.00018689153,Negative,0.15761393,0.2937937,0.5485923,Neutral
AAPL,2021-10-12,Spending Is Big Tech’s Superpower,0.0,0.0,1.0,Neutral,6.6324144e-05,0.9998455,8.809135e-05,Negative,0.2616387,0.56780976,0.17055152,Negative
AAPL,2021-10-21,Snapchat’s shares plunge after it says Apple’s privacy changes hurt its ad business.,0.133,0.205,0.663,Negative,0.9986237,0.0008651731,0.00051106006,Positive,0.082225226,0.57921165,0.33856305,Negative
AAPL,2021-10-15,Leader of Apple activism movement says she was fired.,0.0,0.31,0.69,Negative,0.2778955,0.7209301,0.0011743583,Positive,0.15944527,0.47665325,0.36390147,Negative
AAPL,2021-10-18,Is Mark Zuckerberg a Man Without Principles?,0.0,0.0,1.0,Neutral,9.790563e-05,0.9998616,4.044841e-05,Positive,0.021613132,0.83192414,0.14646275,Negative
AAPL,2021-10-25,Google Pixel 6 Review: Playing Catch-Up With the iPhone,0.205,0.0,0.795,Positive,6.5116365e-05,0.99986184,7.307418e-05,Negative,0.021929694,0.054392714,0.92367756,Neutral
AAPL,2021-10-08,Apple Appeals App Store Ruling in Fight With Epic Games,0.0,0.224,0.776,Negative,0.91878843,0.076136276,0.00507527,Positive,0.025837805,0.19939356,0.7747687,Neutral
AAPL,2021-10-29,Apple’s Most Back-Ordered New Product Is Not What You Expect,0.0,0.0,1.0,Neutral,8.837025e-05,0.9998404,7.119416e-05,Positive,0.004480018,0.9607368,0.034783136,Negative
AAPL,2021-10-20,The True Cost of Upgrading Your Phone,0.318,0.0,0.682,Positive,0.00011616395,0.9997433,0.0001405045,Negative,0.037639443,0.89513654,0.067224085,Negative
AAPL,2021-10-18,Apple unveils new MacBook computers and updated AirPods.,0.0,0.0,1.0,Neutral,6.3750216e-05,0.9996737,0.00026251402,Negative,0.2833464,0.0076068225,0.7090467,Neutral
AAPL,2021-10-25,Why Republican Ken Buck Believes in Antitrust and Doesn’t Believe in the ‘Big Lie’,0.0,0.0,1.0,Neutral,0.00022457534,0.9994462,0.00032914596,Negative,0.050287515,0.28756082,0.66215163,Neutral
AAPL,2021-10-22,Redefining What a Smartwatch Can Do,0.0,0.0,1.0,Neutral,8.990693e-05,0.9996706,0.00023952736,Negative,0.9840693,0.002849744,0.013080985,Positive
AAPL,2021-11-23,"Apple Sues Israeli Spyware Maker, Seeking to Block Its Access to iPhones",0.0,0.209,0.791,Negative,0.4575385,0.53683937,0.00562218,Positive,0.055537313,0.67391956,0.27054316,Negative
AAPL,2021-11-10,Judge denies Apple’s request to delay App Store changes.,0.0,0.421,0.579,Negative,0.0011314482,0.9978077,0.0010609027,Positive,0.089736484,0.121820904,0.7884427,Neutral
AAPL,2021-11-12,"On Podcasts and Radio, Misleading Covid-19 Talk Goes Unchecked",0.0,0.252,0.748,Negative,0.19871609,0.8007187,0.0005651386,Positive,0.006820626,0.9845419,0.008637514,Negative
AAPL,2021-11-10,"China, Electric Vehicles and More at the DealBook Online Summit",0.0,0.0,1.0,Neutral,5.929502e-05,0.999881,5.9649614e-05,Negative,0.4809755,0.008753443,0.5102711,Neutral
AAPL,2021-11-04,America Loves Choices. Not in Phones.,0.425,0.0,0.575,Positive,8.9861074e-05,0.9998147,9.551195e-05,Negative,0.42576092,0.04983058,0.5244085,Neutral
AAPL,2021-11-02,Another Apple Worker Says the Company Retaliated Against Her,0.0,0.0,1.0,Neutral,0.07180505,0.9271887,0.0010063064,Positive,0.023238776,0.93172157,0.04503957,Negative
AAPL,2021-11-24,A Tech Whistle-Blower Helps Others Speak Out,0.342,0.0,0.658,Positive,8.395252e-05,0.9998287,8.729979e-05,Negative,0.8814487,0.024235759,0.094315484,Positive
AAPL,2021-11-09,"Tim Cook has invested in cryptocurrency personally, but Apple has no plans to do so.",0.0,0.167,0.833,Negative,9.379744e-05,0.99985313,5.3066655e-05,Positive,0.058223728,0.40979108,0.5319852,Neutral
AAPL,2021-11-10,The Chip That Could Transform Computing,0.0,0.0,1.0,Neutral,0.00019994495,0.9984334,0.0013666111,Negative,0.53174233,0.030522814,0.43773478,Positive
AAPL,2021-11-17,What Apple’s New Repair Program Means for You (and Your iPhone),0.0,0.0,1.0,Neutral,5.8367197e-05,0.99984634,9.532033e-05,Negative,0.8988573,0.0058522453,0.095290445,Positive
AAPL,2021-07-01,"‘Crucial Time’ for Cloud Gaming, Which Wants to Change How You Play",0.179,0.0,0.821,Positive,8.748716e-05,0.99979824,0.000114242175,Negative,0.19314831,0.1941627,0.61268896,Neutral
AAPL,2021-07-28,Apple will require masks for customers and employees in many U.S. stores.,0.0,0.0,1.0,Neutral,9.2675255e-05,0.999861,4.6291138e-05,Positive,0.04758865,0.10114642,0.8512649,Neutral
AAPL,2021-06-11,"Lawmakers, Taking Aim at Big Tech, Push Sweeping Overhaul of Antitrust",0.0,0.0,1.0,Neutral,0.008402912,0.8151157,0.17648146,Negative,0.50352114,0.09167894,0.4047999,Positive
AAPL,2021-06-11,"Hunting Leaks, Trump Officials Focused on Democrats in Congress",0.245,0.0,0.755,Positive,0.000107402215,0.999788,0.00010461381,Positive,0.068755805,0.62393403,0.30731016,Negative
AAPL,2021-06-14,What Data About You Can the Government Get From Big Tech?,0.0,0.0,1.0,Neutral,6.7694324e-05,0.9998765,5.5750304e-05,Positive,0.10723472,0.29978058,0.59298474,Neutral
AAPL,2021-06-24,What Congress Wants From Big Tech,0.0,0.0,1.0,Neutral,6.6502376e-05,0.9998503,8.322746e-05,Negative,0.4340599,0.024803879,0.5411362,Neutral
AAPL,2021-06-17,He Warned Apple About the Risks in China. Then They Became Reality.,0.0,0.296,0.704,Negative,0.00021388367,0.99922764,0.0005584203,Negative,0.052111283,0.84321314,0.1046756,Negative
AAPL,2021-06-24,"Antitrust Overhaul Passes Its First Tests. Now, the Hard Parts.",0.0,0.135,0.865,Negative,0.00019000079,0.99786323,0.0019468227,Negative,0.64550483,0.018948581,0.3355465,Positive
AAPL,2021-06-07,"Apple unveils new privacy features, digital IDs and changes to FaceTime.",0.0,0.0,1.0,Neutral,6.412526e-05,0.99981934,0.000116547315,Negative,0.5747387,0.018865373,0.40639588,Positive
AAPL,2021-06-09,What to Know About the Newest iPhone and Android Software,0.0,0.0,1.0,Neutral,5.761308e-05,0.99987197,7.0435424e-05,Negative,0.3597773,0.012444904,0.6277778,Neutral
AAPL,2021-06-14,Apple’s Bet on China,0.0,0.0,1.0,Neutral,9.800511e-05,0.9996766,0.0002254437,Negative,0.19639222,0.0393117,0.764296,Neutral
AAPL,2021-06-07,Yellen’s New Alliance Against Leprechauns,0.0,0.0,1.0,Neutral,6.1773535e-05,0.999859,7.922792e-05,Negative,0.13713993,0.22542901,0.6374311,Neutral
AAPL,2021-09-13,How to Fix Your iPhone’s Security Flaw,0.286,0.0,0.714,Positive,0.5417829,0.45679876,0.0014183766,Positive,0.15092885,0.3093912,0.5396799,Neutral
AAPL,2021-09-23,E.U. Plans to Make USB-C Ports Standard for All Mobile Devices,0.0,0.0,1.0,Neutral,0.00048582847,0.8688739,0.1306403,Negative,0.109412715,0.020396251,0.8701911,Neutral
AAPL,2021-01-11,"How Parler, a Chosen App of Trump Fans, Became a Test of Free Speech",0.231,0.0,0.769,Positive,8.104027e-05,0.999818,0.00010096439,Negative,0.057380453,0.31428617,0.62833333,Neutral
AAPL,2021-01-28,Your App Knows You Got Your Period. Guess Who It Told?,0.0,0.0,1.0,Neutral,7.1198236e-05,0.9998729,5.5806915e-05,Positive,0.09244916,0.343799,0.5637519,Neutral
AAPL,2021-01-13,4 Ways to Do More With Your Smartphone Camera,0.0,0.0,1.0,Neutral,6.869117e-05,0.9997912,0.00014012879,Negative,0.9123617,0.015398665,0.07223967,Positive
AAPL,2021-01-27,Apple surpasses $100 billion in quarterly sales.,0.0,0.0,1.0,Neutral,0.0002171377,0.0006106486,0.9991722,Neutral,0.30316624,0.021302095,0.6755316,Neutral
AAPL,2021-01-27,What We Learned From Apple’s New Privacy Labels,0.0,0.0,1.0,Neutral,9.063465e-05,0.9996117,0.00029775116,Negative,0.0060293325,0.014765373,0.9792053,Neutral
AAPL,2021-01-09,"Parler Pitched Itself as Twitter Without Rules. Not Anymore, Apple and Google Said.",0.0,0.0,1.0,Neutral,7.0961e-05,0.9998722,5.684671e-05,Positive,0.08506803,0.6797724,0.23515958,Negative
AAPL,2021-01-10,"Amazon, Apple and Google Cut Off Parler, an App That Drew Trump Supporters",0.275,0.126,0.599,Positive,0.9295317,0.06933055,0.0011378133,Positive,0.041666172,0.71505743,0.2432764,Negative
AAPL,2021-01-06,The Tech That Will Invade Our Lives in 2021,0.0,0.0,1.0,Neutral,8.077368e-05,0.999754,0.00016523605,Negative,0.12061424,0.16304158,0.71634424,Neutral
AAPL,2021-01-28,Facebook Said to Consider Suing Apple Over App Store Practices,0.0,0.189,0.811,Negative,0.016162561,0.98321664,0.0006207895,Positive,0.024624806,0.39994544,0.57542974,Neutral
AAPL,2022-04-19,Apple’s Zipped Lips on Chips,0.0,0.0,1.0,Neutral,7.4751544e-05,0.9998534,7.1873044e-05,Positive,0.018782228,0.84787047,0.13334733,Negative
AAPL,2022-05-29,Apple Store Showdown: Inside the Battle for Union Representation,0.0,0.245,0.755,Negative,7.7577664e-05,0.9998536,6.87675e-05,Positive,0.22217965,0.053670917,0.72414947,Neutral
AAPL,2022-05-25,"Guns, Law and the Uvalde Elementary School Shooting",0.0,0.0,1.0,Neutral,0.000106823616,0.99984694,4.6165547e-05,Positive,0.033255417,0.4061371,0.5606075,Neutral
AAPL,2022-05-17,Apple Delays and Modifies Its Return to Office Plans,0.0,0.0,1.0,Neutral,0.00020960327,0.9926676,0.0071227644,Negative,0.15848419,0.683577,0.15793887,Negative
AAPL,2022-12-05,The Battle Royale Over Apple’s App Store,0.0,0.302,0.698,Negative,7.255606e-05,0.9998721,5.530555e-05,Positive,0.37922585,0.38797718,0.232797,Negative
AAPL,2022-12-07,Apple Details Plans to Beef Up Encryption of Data in Its iCloud,0.0,0.0,1.0,Neutral,0.0013867656,0.92948896,0.069124304,Negative,0.3790359,0.080739714,0.5402244,Neutral
AAPL,2022-12-05,How Much Would You Pay for Steve Jobs’s Birkenstocks?,0.0,0.149,0.851,Negative,8.372671e-05,0.9998572,5.9016667e-05,Positive,0.21858752,0.29544333,0.48596916,Neutral
AAPL,2022-12-28,The Numbers in the News,0.0,0.0,1.0,Neutral,6.822396e-05,0.99988914,4.2580756e-05,Positive,0.34887075,0.0601467,0.5909825,Neutral
AAPL,2022-12-06,22 Things That Happened for the First Time in 2022,0.0,0.0,1.0,Neutral,8.163242e-05,0.99981993,9.8487486e-05,Negative,0.10769036,0.008688227,0.88362145,Neutral
AAPL,2022-12-05,Detective Sued Over SWAT Raid Based on Wrong Location on the Find My App,0.0,0.193,0.807,Negative,0.109102525,0.890319,0.000578415,Positive,0.013319318,0.7977843,0.18889637,Negative
AAPL,2022-12-14,FTX’s Founder Faces Growing Legal Troubles,0.348,0.326,0.326,Negative,0.9731818,0.02598894,0.0008292557,Positive,0.06494537,0.7909448,0.14410983,Negative
AAPL,2022-12-02,Elon’s Two-Day War with Apple + How to Beat an A.I. Censor + S.B.F.’s ‘Bad Month’,0.0,0.365,0.635,Negative,0.038516738,0.9605715,0.0009117334,Positive,0.12427853,0.29861873,0.5771027,Neutral
AAPL,2022-12-06,Apple Expands Pricing for Apps,0.259,0.0,0.741,Positive,0.0013163821,0.795703,0.20298064,Negative,0.25979578,0.037394054,0.70281017,Neutral
AAPL,2022-12-06,Two Women Sue Apple Over AirTag Stalking,0.0,0.0,1.0,Neutral,0.00023384587,0.9996873,7.888751e-05,Positive,0.014712836,0.75067204,0.23461506,Negative
AAPL,2022-12-12,Elon Musk’s Latest Jab from the Right,0.0,0.0,1.0,Neutral,9.227626e-05,0.99980646,0.0001013176,Negative,0.018462293,0.09296498,0.8885727,Neutral
AAPL,2022-12-01,Elon Musk Says ‘Misunderstanding’ With Apple Is Resolved,0.195,0.0,0.805,Positive,0.01550923,0.9840152,0.00047557164,Positive,0.2933476,0.32070312,0.38594925,Neutral
AAPL,2022-12-31,Your Memories. Their Cloud.,0.0,0.0,1.0,Neutral,7.3519615e-05,0.9998735,5.2935557e-05,Positive,0.67569983,0.04073707,0.28356314,Positive
AAPL,2022-12-21,YouTube in Advanced Talks for N.F.L. Sunday Ticket,0.222,0.0,0.778,Positive,5.8271035e-05,0.9998807,6.1071594e-05,Negative,0.027107375,0.012249052,0.9606436,Neutral
AAPL,2022-04-22,The End of CNN+,0.0,0.0,1.0,Neutral,8.602491e-05,0.999869,4.4971453e-05,Positive,0.0024948963,0.013908396,0.9835967,Neutral
AAPL,2022-04-08,Lockdowns in China Block Truck Shipments and Close Factories,0.0,0.266,0.734,Negative,0.6021262,0.39710706,0.00076676294,Positive,0.012456568,0.9167309,0.07081255,Negative
AAPL,2022-04-06,"You’re Still Being Tracked on the Internet, Just in a Different Way",0.0,0.0,1.0,Neutral,0.00013834656,0.99978477,7.6932105e-05,Positive,0.38624564,0.5237651,0.089989275,Negative
AAPL,2022-04-13,Etsy and the Sameness of Internet Fights,0.0,0.31,0.69,Negative,7.04731e-05,0.9998822,4.725961e-05,Positive,0.0067516733,0.87674475,0.11650356,Negative
AAPL,2022-04-22,"As Europe Approves New Tech Laws, the U.S. Falls Further Behind",0.213,0.0,0.787,Positive,0.9947889,0.004204268,0.0010068045,Positive,0.7985901,0.0977073,0.10370253,Positive
AAPL,2022-04-26,"Stocks drop 2.8%, led lower by tech, as April’s slump continues.",0.0,0.323,0.677,Negative,0.9975981,0.0020355445,0.00036645934,Positive,0.060895085,0.46436837,0.47473654,Neutral
AAPL,2022-04-28,"Apple’s growth slows, but still beats Wall Street’s expectations.",0.184,0.0,0.816,Positive,0.0018664675,0.00012293184,0.9980107,Neutral,0.3876542,0.18777552,0.42457023,Neutral
AAPL,2022-04-20,Apple Store workers in Atlanta are the first to formally seek a union.,0.0,0.0,1.0,Neutral,0.00011282568,0.9998338,5.3332034e-05,Positive,0.08096468,0.010433062,0.9086022,Neutral
AAPL,2022-04-12,Welcome Back to the Office. Isn’t This Fun?,0.512,0.0,0.488,Positive,7.842874e-05,0.99983156,9.003346e-05,Negative,0.9033444,0.01591841,0.08073723,Positive
AAPL,2022-04-27,Musk may be about to sell some Tesla stock. How would that affect markets?,0.0,0.0,1.0,Neutral,0.00018728257,0.99976856,4.419774e-05,Positive,0.12927528,0.047565624,0.8231591,Neutral
AAPL,2022-05-05,Online Deciders Like Apple Have a Point,0.333,0.0,0.667,Positive,8.532788e-05,0.9998567,5.7935347e-05,Positive,0.12892364,0.15248342,0.718593,Neutral
AAPL,2022-05-25,I Tried Apple’s Self-Repair Program With My iPhone. Disaster Ensued.,0.0,0.339,0.661,Negative,0.00010258388,0.9998417,5.571727e-05,Positive,0.022328718,0.91430384,0.063367374,Negative
AAPL,2022-05-11,Your Wednesday Evening Briefing,0.0,0.0,1.0,Neutral,7.9968755e-05,0.9998698,5.0161183e-05,Positive,0.2068246,0.015426899,0.77774847,Neutral
AAPL,2022-05-10,Farewell to the iPod,0.0,0.0,1.0,Neutral,0.001067751,0.99860007,0.00033222287,Positive,0.047159705,0.050800003,0.90204036,Neutral
AAPL,2022-05-12,Tech’s Reckoning Is Upon Us,0.0,0.0,1.0,Neutral,0.00010123256,0.99983263,6.611673e-05,Positive,0.02078299,0.784251,0.194966,Negative
AAPL,2022-05-23,The Era of Borderless Data Is Ending,0.0,0.0,1.0,Neutral,0.00017969965,0.99972624,9.41026e-05,Positive,0.8800481,0.085320406,0.034631535,Positive
AAPL,2022-05-01,"Apple Inc., ‘After Steve’",0.0,0.0,1.0,Neutral,6.962764e-05,0.9998739,5.6495075e-05,Positive,0.013380355,0.014479622,0.97214,Neutral
AAPL,2022-05-02,Apple faces E.U. antitrust charges over Apple Pay.,0.0,0.368,0.632,Negative,0.005777557,0.9939765,0.00024597303,Positive,0.0737379,0.35830125,0.56796086,Neutral
AAPL,2022-05-01,How Technocrats Triumphed at Apple,0.444,0.0,0.556,Positive,0.00030943216,0.0034868615,0.9962037,Neutral,0.6803595,0.032914877,0.28672564,Positive
AAPL,2022-05-20,Big Tech Is Getting Clobbered on Wall Street. It’s a Good Time for Them.,0.195,0.0,0.805,Positive,0.0005770068,0.0102272425,0.9891958,Neutral,0.23635717,0.43809637,0.32554647,Negative
AAPL,2022-09-07,Your Wednesday Evening Briefing,0.0,0.0,1.0,Neutral,7.9968755e-05,0.9998698,5.0161183e-05,Positive,0.2068246,0.015426899,0.77774847,Neutral
AAPL,2022-09-06,How China Has Added to Its Influence Over the iPhone,0.0,0.0,1.0,Neutral,0.00031452812,0.013456498,0.98622906,Neutral,0.5370416,0.023439782,0.43951863,Positive
AAPL,2022-09-06,"Apple, the Ad Critic, Now Embraces Ads",0.0,0.259,0.741,Negative,6.0122922e-05,0.9998604,7.950945e-05,Negative,0.8915488,0.027201882,0.08124932,Positive
AAPL,2022-09-01,Tech Companies Slowly Shift Production Away From China,0.0,0.0,1.0,Neutral,0.00034129934,0.9987112,0.00094752,Negative,0.4634559,0.18804657,0.3484975,Positive
AAPL,2022-09-23,Apple to Sponsor the Super Bowl Halftime Show,0.358,0.0,0.642,Positive,6.462681e-05,0.9998759,5.9429e-05,Positive,0.3339568,0.017116569,0.6489266,Neutral
AAPL,2022-09-08,BlackRock Seeks to Defend Its Reputation Over E.S.G. Fight,0.0,0.245,0.755,Negative,0.001833288,0.9343155,0.06385116,Negative,0.07784086,0.031355016,0.8908041,Neutral
AAPL,2022-09-07,Judge Hands Elon Musk a Win in Court,0.388,0.0,0.612,Positive,0.0003302517,0.00066500803,0.9990048,Neutral,0.636845,0.0350937,0.32806134,Positive
AAPL,2022-09-08,"A Smartphone That Lasts a Decade? Yes, It’s Possible.",0.31,0.0,0.69,Positive,7.207169e-05,0.99979335,0.0001346049,Negative,0.84127533,0.008024283,0.15070038,Positive
AAPL,2022-09-14,Text Messaging Is Cool. But Where Are Its Boundaries?,0.171,0.0,0.829,Positive,6.0092676e-05,0.9998789,6.1015715e-05,Negative,0.82931745,0.062188074,0.10849454,Positive
AAPL,2022-09-04,The Week in Business: Job Growth Is Solid but Slowing,0.279,0.0,0.721,Positive,0.9804993,0.0014746154,0.018026069,Positive,0.24915664,0.038997315,0.71184605,Neutral
AAPL,2022-08-20,How the Find My App Became an Accidental Friendship Fixture,0.238,0.107,0.656,Positive,7.7879886e-05,0.9998565,6.566254e-05,Positive,0.55916953,0.02968045,0.41115004,Positive
AAPL,2022-08-01,Pixar’s Ousted Founder Returns With Apple and ‘Luck’,0.0,0.0,1.0,Neutral,0.0002240069,0.98532087,0.014455148,Negative,0.08851702,0.4820422,0.42944083,Negative
AAPL,2022-08-05,Clock Running Out on Antitrust Bill Targeting Big Tech,0.0,0.0,1.0,Neutral,0.09877411,0.9004967,0.00072913273,Positive,0.043873522,0.71255875,0.24356768,Negative
AAPL,2022-08-10,Change These Default Settings and Be Happier With Your Tech,0.274,0.0,0.726,Positive,0.00013343732,0.9978301,0.0020364653,Negative,0.6153622,0.32428488,0.060352866,Positive
AAPL,2022-08-19,She Had an AirTag in Her Lost Luggage. It Led Police to a Baggage Handler’s Home.,0.0,0.141,0.859,Negative,0.00011674993,0.99979395,8.936721e-05,Positive,0.024875645,0.8879636,0.08716078,Negative
AAPL,2022-03-02,Should Tech Stay or Go in Russia?,0.0,0.0,1.0,Neutral,6.8719e-05,0.9998785,5.2762094e-05,Positive,0.09130758,0.6546789,0.25401354,Negative
AAPL,2022-03-12,M.L.B. Nears Deal With Another Streaming Service to Carry Some Games Exclusively,0.0,0.0,1.0,Neutral,0.00053956785,0.8869414,0.112519056,Negative,0.1654812,0.021542557,0.8129762,Neutral
AAPL,2022-03-11,Apps and Oranges: Behind Apple’s ‘Bullying’ on Trademarks,0.0,0.0,1.0,Neutral,9.365122e-05,0.99983513,7.113535e-05,Positive,0.0066190697,0.78376746,0.20961352,Negative
AAPL,2022-03-01,Apple pauses sales of its products in Russia.,0.0,0.0,1.0,Neutral,0.0028073024,0.99703884,0.00015385901,Positive,0.021295236,0.37989274,0.5988119,Neutral
AAPL,2022-03-24,E.U. Takes Aim at Big Tech’s Power With Landmark Digital Act,0.115,0.0,0.885,Positive,0.00011086787,0.9993237,0.00056546385,Negative,0.5060321,0.10307177,0.39089608,Positive
AAPL,2022-03-24,No Longer in Russia,0.0,0.423,0.577,Negative,0.00037190827,0.9995467,8.133165e-05,Positive,0.07416683,0.086501256,0.8393319,Neutral
AAPL,2022-03-08,"Apple unveils a new iPhone, a new iPad and other devices.",0.0,0.0,1.0,Neutral,7.484072e-05,0.99983823,8.6905726e-05,Negative,0.06783244,0.00436968,0.9277979,Neutral
AAPL,2022-03-18,Brazil Blocks Telegram Over Disinformation Concerns,0.0,0.275,0.725,Negative,0.23968261,0.7584886,0.00182881,Positive,0.10541421,0.68349606,0.2110897,Negative
AAPL,2022-03-23,"Google, facing antitrust scrutiny, says it will let apps like Spotify offer alternate billing systems.",0.152,0.0,0.848,Positive,0.0002243237,0.99966013,0.000115494855,Positive,0.14716658,0.1985772,0.6542562,Neutral
AAPL,2022-03-29,Apple and the Streaming Mirage,0.0,0.0,1.0,Neutral,6.6317276e-05,0.99988496,4.8759593e-05,Positive,0.006757903,0.05439234,0.9388497,Neutral
AAPL,2022-02-26,"Russia Intensifies Censorship Campaign, Pressuring Tech Giants",0.0,0.286,0.714,Negative,0.08304696,0.90981054,0.007142499,Positive,0.08254022,0.5358292,0.38163066,Negative
AAPL,2022-02-10,Apple says it will make AirTags easier to find after complaints of stalking.,0.17,0.164,0.667,Neutral,0.0003650158,0.014870192,0.9847648,Neutral,0.09493203,0.42433274,0.48073518,Neutral
AAPL,2022-02-11,"I Used Apple AirTags, Tiles and a GPS Tracker to Watch My Husband’s Every Move",0.0,0.0,1.0,Neutral,6.6156645e-05,0.9998802,5.368924e-05,Positive,0.8085653,0.05068074,0.140754,Positive
AAPL,2022-02-12,Is the Metaverse Just Marketing?,0.0,0.0,1.0,Neutral,6.130513e-05,0.9998845,5.4174383e-05,Positive,0.04938582,0.66824913,0.28236508,Negative
AAPL,2022-02-03,"A Change by Apple Is Tormenting Internet Companies, Especially Meta",0.0,0.0,1.0,Neutral,0.2142919,0.7831453,0.0025627564,Positive,0.008731104,0.65919733,0.33207148,Negative
AAPL,2022-02-16,"Google Plans Privacy Changes, but Promises to Not Be Disruptive",0.422,0.0,0.578,Positive,0.000667869,0.9991172,0.00021493984,Positive,0.29824364,0.07977013,0.62198627,Neutral
AAPL,2022-02-20,The Week in Business: A Step Toward Data Privacy,0.0,0.0,1.0,Neutral,7.4776624e-05,0.99985886,6.639085e-05,Positive,0.022227246,0.038511217,0.93926156,Neutral
AAPL,2022-02-03,6 Reasons Meta Is in Trouble,0.0,0.403,0.597,Negative,0.7983479,0.20061027,0.0010418628,Positive,0.0486294,0.8881647,0.06320588,Negative
AAPL,2022-02-22,Why Apple’s Fight in the Netherlands Matters,0.126,0.299,0.575,Negative,8.900408e-05,0.9998337,7.7240446e-05,Positive,0.07262087,0.20490961,0.7224695,Neutral
AAPL,2022-02-03,What Big Tech’s Riches Mean for Our Future,0.327,0.0,0.673,Positive,0.00011008179,0.9996934,0.0001965486,Negative,0.92048466,0.01693824,0.06257712,Positive
AAPL,2022-03-14,"Foxconn, which assembles Apple’s iPhones, suspends production at factories in Shenzhen, China, because of a lockdown.",0.0,0.0,1.0,Neutral,0.67178017,0.32745498,0.0007648275,Positive,0.049912278,0.22484975,0.72523797,Neutral
AAPL,2022-03-31,It’s Scary How Dominant Apple Has Become. But How Scary?,0.0,0.444,0.556,Negative,0.044999983,0.9355787,0.01942131,Positive,0.050636362,0.86267424,0.08668943,Negative
AAPL,2022-03-26,Arizona Offers Driver’s Licenses on iPhones. Other States Want to Be Next.,0.106,0.0,0.894,Positive,6.6017135e-05,0.99987495,5.895966e-05,Positive,0.84466136,0.05952519,0.09581349,Positive
AAPL,2022-03-21,"How Apple, Not Government, Became Tech’s Biggest Regulator",0.0,0.0,1.0,Neutral,8.118057e-05,0.9998274,9.137785e-05,Negative,0.074864134,0.26752952,0.6576064,Neutral
AAPL,2022-03-14,Apple iPhone SE Review: A Phone for the Anti-Consumer,0.0,0.0,1.0,Neutral,6.896928e-05,0.99986446,6.650656e-05,Positive,0.70313245,0.09778724,0.19908029,Positive
AAPL,2022-03-05,How the West Marshaled a Stunning Show of Unity Against Russia,0.224,0.0,0.776,Positive,0.0010742395,0.21802668,0.78089905,Neutral,0.8088104,0.10581239,0.08537724,Positive
